ID_Cliente,Dejo_el_servicio,Genero,Ciudadano_Mayor,Pareja,Dependientes,Tiempo_Servicio,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Cantidad_Servicios
9281OFDMF,0,m,1,0,0,39,1,si,fibra optica,no,si,no,no,no,si,mes a mes,0,cheque electronico,90.7,3413.25,2.9796320630749014,5
9281PKKZE,0,f,0,1,0,46,0,nst,dsl,no,no,no,no,si,si,mes a mes,1,cheque electronico,43.95,2007.85,1.4438239159001314,3
9282IZGQK,1,f,0,0,0,1,1,si,fibra optica,no,no,no,no,no,si,mes a mes,1,cheque electronico,85.0,85.0,2.7923784494086727,4
9283LZQOH,1,m,0,1,1,13,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,credit card automatic,74.4,896.75,2.4441524310118266,3
9286BHDQG,0,m,0,1,1,72,0,nst,dsl,si,si,si,si,no,no,dos anos,0,credit card automatic,45.25,3139.8,1.4865308804204993,5
9286DOJGF,1,f,1,1,0,38,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,bank transfer automatic,74.95,2869.85,2.462220762155059,3
9289LBQVU,0,m,0,1,0,64,1,si,dsl,no,si,no,si,no,si,un ano,1,cheque enviado por correo,70.15,4480.7,2.304533508541393,6
9290SHCMB,0,f,1,0,0,13,1,no,fibra optica,no,no,si,no,si,si,mes a mes,1,cheque electronico,96.85,1235.55,3.181668856767411,5
9294TDIPC,0,m,0,0,1,5,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.2,83.75,0.6636005256241787,1
9297EONCV,0,f,0,0,0,72,1,si,dsl,si,si,si,si,si,si,dos anos,1,bank transfer automatic,91.35,6697.2,3.000985545335085,9
9297FVVDH,0,f,0,1,1,57,1,si,dsl,si,no,si,si,si,si,dos anos,1,cheque electronico,84.5,4845.4,2.775952693823916,8
9298WGMRW,0,f,0,1,0,72,1,si,fibra optica,si,si,si,si,si,si,dos anos,1,bank transfer automatic,115.5,8312.75,3.7943495400788434,9
9300AGZNL,1,m,1,0,0,1,1,si,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,94.0,94.0,3.088042049934297,5
9300RENDD,1,m,0,0,0,1,1,no,fibra optica,no,no,no,no,si,no,mes a mes,1,cheque electronico,79.95,79.95,2.6264783180026283,3
9305CDSKC,1,f,0,0,0,8,1,si,fibra optica,no,no,si,no,si,si,mes a mes,1,cheque electronico,99.65,820.5,3.27365308804205,6
9306CPCBC,1,f,0,0,0,3,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,74.25,210.3,2.4392247043363993,3
9308ANMVE,0,m,0,0,1,47,1,no,dsl,si,si,no,no,no,no,mes a mes,1,cheque electronico,55.3,2654.05,1.816688567674113,4
9309BZGNT,0,m,1,1,0,69,0,nst,dsl,no,no,si,no,no,no,un ano,1,credit card automatic,29.8,2134.3,0.9789750328515111,2
9313CDOGY,0,m,0,1,1,38,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque electronico,19.6,717.3,0.6438896189224704,1
9313QOLTZ,0,m,0,0,0,26,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.9,518.3,0.6865965834428382,1
9314IJWSQ,0,f,0,1,1,14,1,si,fibra optica,no,no,no,no,si,no,mes a mes,1,cheque electronico,84.8,1203.9,2.78580814717477,4
9314QDMDW,0,m,0,0,0,11,1,no,dsl,no,si,no,no,si,no,un ano,1,cheque electronico,61.25,729.95,2.01215505913272,4
9317WZPGV,1,f,1,0,0,2,1,no,fibra optica,no,no,no,no,no,si,mes a mes,1,bank transfer automatic,79.75,159.4,2.619908015768725,3
9318NKNFC,1,m,0,0,0,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,18.85,18.85,0.6192509855453351,1
9323HGFWY,0,f,0,1,0,27,1,no,fibra optica,si,no,no,si,si,si,un ano,1,credit card automatic,101.9,2681.15,3.347568988173456,6
9327QSDED,0,m,0,0,0,8,1,no,dsl,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,43.55,335.4,1.4306833114323256,2
9330DHBFL,0,f,0,1,1,23,1,no,dsl,si,si,si,si,no,no,un ano,1,cheque enviado por correo,66.25,1533.8,2.176412614980289,6
9330IJWIO,1,f,0,0,0,13,1,si,fibra optica,si,no,no,no,si,si,mes a mes,1,cheque electronico,100.35,1358.85,3.2966491458607092,6
9330VOFSZ,0,f,0,1,0,60,1,si,fibra optica,no,si,si,si,si,si,dos anos,1,credit card automatic,110.8,6640.7,3.6399474375821286,8
9332GYWLO,0,f,0,1,1,6,1,no,dsl,no,no,no,no,si,no,mes a mes,0,cheque electronico,54.85,355.1,1.8019053876478317,3
9334GWGOW,0,m,1,1,0,7,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,74.85,485.25,2.4589356110381075,3
9337SRRNI,0,m,0,0,1,66,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,credit card automatic,25.3,1673.8,0.831143232588699,2
9339FIIJL,0,m,0,1,0,72,1,si,dsl,no,si,si,si,si,si,dos anos,0,bank transfer automatic,85.95,6151.9,2.823587385019711,8
9342VNIMQ,0,m,0,0,0,33,1,si,dsl,no,si,no,no,no,no,mes a mes,1,bank transfer automatic,54.65,1665.2,1.795335085413929,4
9347AERRL,0,m,0,1,0,23,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,credit card automatic,19.3,486.2,0.6340341655716163,1
9348ROUAI,0,f,0,1,1,59,1,si,dsl,si,si,si,si,si,si,dos anos,0,credit card automatic,90.3,5194.05,2.966491458607096,9
9348YVOMK,0,m,0,0,0,4,1,no,dsl,no,no,no,no,no,no,mes a mes,1,credit card automatic,44.8,176.2,1.4717477003942179,2
9350VLHMB,0,m,0,1,1,67,1,si,fibra optica,no,si,no,no,no,si,mes a mes,1,bank transfer automatic,89.55,6373.1,2.9418528252299603,5
9350ZXYJC,0,f,0,0,0,4,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,credit card automatic,25.3,116.95,0.831143232588699,2
9351HXDMR,0,m,0,1,0,72,1,si,fibra optica,si,no,si,si,si,si,dos anos,1,credit card automatic,110.9,8240.85,3.6432325886990804,8
9351LZYGF,0,f,0,1,0,42,1,si,dsl,si,si,no,si,no,no,mes a mes,1,credit card automatic,66.4,2727.8,2.181340341655716,6
9355NPPFS,0,f,1,0,0,26,1,no,fibra optica,no,no,no,no,no,si,mes a mes,1,cheque electronico,78.8,2006.1,2.5886990801576872,3
9356AXGMP,0,m,0,1,0,38,1,si,fibra optica,si,no,si,si,si,si,un ano,1,cheque electronico,110.7,4428.6,3.636662286465177,8
9357UJRUN,0,m,0,1,0,24,1,si,dsl,si,no,no,si,no,no,un ano,1,cheque electronico,58.35,1346.9,1.91688567674113,5
9359JANWS,0,f,0,1,0,65,1,no,dsl,si,no,si,si,no,no,dos anos,0,credit card automatic,58.9,3857.1,1.9349540078843626,5
9359UGBTK,0,f,0,0,0,67,1,no,dsl,si,no,si,si,no,si,un ano,1,bank transfer automatic,72.35,4991.5,2.376806833114323,6
9360AHGNL,1,f,1,1,0,43,1,si,fibra optica,si,no,si,si,si,si,un ano,1,cheque enviado por correo,109.55,4830.25,3.598883048620236,8
9360OMDZZ,0,m,0,0,0,24,1,si,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,94.1,2322.85,3.0913272010512483,5
9361YNQWJ,0,f,0,0,0,64,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,bank transfer automatic,24.4,1601.2,0.8015768725361366,2
9362MWODR,0,f,0,0,1,40,1,no,dsl,si,no,no,si,si,no,mes a mes,1,credit card automatic,64.1,2460.35,2.105781865965834,5
9364HVJRK,0,m,0,0,0,8,1,no,dsl,no,no,no,no,no,no,mes a mes,1,cheque enviado por correo,45.15,438.4,1.483245729303548,2
9364YKUVW,0,m,0,0,0,15,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,19.8,309.4,0.6504599211563732,1
9365CSLBQ,0,m,0,0,1,71,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,24.35,1654.6,0.7999342969776609,2
9365SRSZE,0,m,1,1,0,27,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,70.55,1943.9,2.3176741130091982,2
9366PGOCJ,0,m,0,0,0,57,1,no,dsl,no,si,no,si,no,no,un ano,1,cheque enviado por correo,54.65,3134.7,1.795335085413929,4
9367OIUXP,0,m,0,0,0,4,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.7,73.05,0.6800262812089356,1
9367TCUYN,0,f,0,0,0,12,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.1,223.6,0.6603153745072273,1
9367WXLCH,1,m,0,0,0,8,1,si,fibra optica,no,no,no,no,no,si,mes a mes,0,bank transfer automatic,84.5,662.65,2.775952693823916,4
9369XFEHK,1,f,1,1,0,33,1,si,fibra optica,no,si,no,no,no,no,mes a mes,1,bank transfer automatic,80.6,2656.5,2.6478318002628116,4
9371BITHB,0,f,0,1,1,52,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,19.85,1070.5,0.6521024967148489,1
9371CLMGW,0,f,0,0,0,6,1,no,fibra optica,no,no,no,no,si,si,mes a mes,0,cheque electronico,89.3,577.6,2.933639947437582,4
9372TXXPS,0,f,0,1,0,60,1,no,dsl,si,si,no,si,no,no,dos anos,0,bank transfer automatic,59.85,3483.45,1.9661629434954007,5
9373WSLOY,0,m,1,1,0,33,0,nst,dsl,no,si,si,si,si,no,mes a mes,1,cheque electronico,50.0,1750.85,1.6425755584756898,5
9374YOLBJ,0,f,0,1,1,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque electronico,19.25,19.25,0.6323915900131406,1
9375MHRRS,0,m,0,0,0,6,1,no,dsl,no,no,no,si,no,no,mes a mes,0,cheque enviado por correo,50.05,288.35,1.6442181340341655,3
9378FXTIZ,1,f,0,1,0,54,1,si,dsl,no,no,no,no,si,si,un ano,1,credit card automatic,70.15,3715.65,2.304533508541393,5
9381NDKME,1,f,1,1,0,24,0,nst,dsl,no,no,si,no,no,si,mes a mes,1,credit card automatic,40.65,933.3,1.3354139290407359,3
9385EHGDO,0,f,0,1,1,35,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,19.85,739.35,0.6521024967148489,1
9385NXKDA,0,f,0,1,0,72,1,si,dsl,si,si,si,no,si,si,dos anos,1,credit card automatic,82.65,5919.35,2.7151773981603156,8
9386LDCZR,0,m,0,0,0,43,1,no,fibra optica,si,si,si,si,no,no,un ano,1,credit card automatic,90.65,3882.3,2.977989487516426,6
9388ZEYVT,0,m,0,0,0,43,0,nst,dsl,no,no,si,si,no,si,un ano,0,cheque electronico,44.15,1931.3,1.4503942181340341,4
9389ACWBI,0,f,0,1,1,5,1,no,fibra optica,no,no,no,no,no,no,mes a mes,0,credit card automatic,69.95,320.4,2.29796320630749,2
9391DXGGG,0,f,1,0,0,44,1,no,fibra optica,no,si,si,no,no,si,un ano,0,credit card automatic,89.15,3990.75,2.928712220762155,5
9391EOYLI,1,m,1,1,0,12,1,no,fibra optica,no,no,no,no,no,si,mes a mes,1,cheque electronico,80.45,950.2,2.642904073587385,3
9391LMANN,0,m,0,0,1,53,1,no,fibra optica,si,si,si,no,no,si,un ano,0,cheque electronico,95.95,5036.9,3.152102496714849,6
9391TTOYH,0,f,0,0,0,23,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,19.5,470.2,0.640604467805519,1
9391YZEJW,0,f,0,0,0,62,1,si,fibra optica,no,no,no,no,si,si,un ano,1,bank transfer automatic,94.0,5757.2,3.088042049934297,5
9392XBGTD,0,m,0,0,1,27,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,20.6,581.85,0.6767411300919842,1
9395RFMFG,0,m,0,1,1,8,1,no,dsl,no,no,no,no,si,no,mes a mes,1,cheque electronico,54.4,475.1,1.7871222076215505,3
9396ZSFLL,0,f,0,0,0,15,1,si,dsl,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,48.85,631.4,1.604796320630749,3
9397TZSHA,0,f,0,0,0,69,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,24.6,1678.05,0.8081471747700394,2
9398MMQTO,0,m,0,0,0,3,1,no,fibra optica,no,si,no,no,no,no,mes a mes,0,credit card automatic,74.45,221.1,2.445795006570302,3
9399APLBT,1,f,0,1,1,1,1,no,fibra optica,no,si,no,no,no,no,mes a mes,1,cheque electronico,74.7,74.7,2.4540078843626807,3
9402CXWPL,0,f,0,0,0,70,1,si,fibra optica,no,si,no,no,si,si,un ano,0,cheque electronico,98.9,6838.6,3.2490144546649145,6
9402ORRAH,0,f,1,0,0,15,1,no,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,91.5,1400.3,3.0059132720105124,4
9402ROUMJ,0,f,0,1,1,67,1,si,fibra optica,si,no,si,si,no,si,un ano,1,bank transfer automatic,100.25,6689.0,3.2933639947437583,7
9405GPBBG,0,f,0,0,0,64,1,si,fibra optica,no,si,si,si,si,si,dos anos,1,credit card automatic,110.5,7069.25,3.6300919842312744,8
9408HRXRK,0,f,0,1,1,45,1,si,fibra optica,si,si,no,no,si,si,mes a mes,1,cheque electronico,105.15,4730.9,3.454336399474376,7
9408SSNVZ,1,f,0,0,0,4,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,70.15,268.35,2.304533508541393,2
9411TPQQV,0,f,0,0,0,40,0,nst,dsl,si,no,no,si,si,si,un ano,1,bank transfer automatic,54.55,2236.2,1.7920499342969776,5
9412ARGBX,1,f,0,0,1,48,1,no,fibra optica,no,si,si,si,si,no,dos anos,1,cheque enviado por correo,95.5,4627.85,3.1373193166885676,6
9412GHEEC,1,m,0,0,0,40,1,si,fibra optica,no,no,si,si,si,si,mes a mes,0,bank transfer automatic,104.8,4131.95,3.442838370565046,7
9415DPEWS,1,f,0,0,0,18,1,si,fibra optica,no,no,no,si,si,no,mes a mes,1,cheque electronico,88.35,1639.3,2.9024310118265437,5
9415TPKRV,0,f,0,1,1,8,1,si,dsl,no,si,no,no,no,no,mes a mes,0,cheque electronico,55.75,446.8,1.8314717477003941,4
9415ZNBSX,0,f,0,1,1,70,1,si,dsl,si,si,si,si,si,si,dos anos,1,bank transfer automatic,89.0,6293.2,2.923784494086728,9
9418RUKPH,0,f,0,1,1,38,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,19.95,756.4,0.6553876478318003,1
9419IPPBE,0,f,0,1,1,51,1,si,fibra optica,no,no,si,no,no,si,un ano,1,cheque electronico,90.15,4554.85,2.961563731931669,5
9420LOJKX,1,f,0,0,0,15,1,no,fibra optica,si,si,no,no,si,si,mes a mes,1,credit card automatic,99.1,1426.4,3.255584756898817,6
9424CMPOG,0,m,0,1,1,9,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,19.6,197.4,0.6438896189224704,1
9426SXNHE,0,f,0,0,0,2,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,bank transfer automatic,18.75,53.15,0.6159658344283837,1
9430FRQOC,1,f,0,0,1,4,1,si,fibra optica,no,no,si,si,no,no,mes a mes,1,cheque enviado por correo,87.1,341.45,2.8613666228646513,5
9430NKQLY,0,m,0,1,1,72,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,credit card automatic,25.1,1790.8,0.8245729303547963,2
9432RUVSL,0,f,0,0,0,48,1,no,fibra optica,si,no,si,si,si,si,dos anos,1,credit card automatic,102.5,4904.25,3.367279894875164,7
9432VOFYX,0,m,0,0,0,17,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,70.8,1207.0,2.325886990801577,2
9435JMLSX,0,m,0,1,0,71,1,no,dsl,si,si,si,si,si,si,dos anos,1,bank transfer automatic,86.1,6045.9,2.8285151116951375,8
9436ZBZCT,1,m,0,0,0,14,1,si,fibra optica,no,no,no,si,si,no,mes a mes,1,cheque electronico,89.95,1178.4,2.9549934296977662,5
9441QHEVC,0,m,0,0,0,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.1,19.1,0.6274638633377135,1
9442JTWDL,0,f,0,0,0,11,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,credit card automatic,20.05,237.7,0.6586727989487516,1
9443JUBUO,0,m,0,1,1,72,0,nst,dsl,si,si,si,si,si,si,dos anos,1,credit card automatic,65.25,4478.85,2.143561103810775,7
9444JTXHZ,1,m,0,1,0,1,1,no,fibra optica,no,no,si,no,no,no,mes a mes,0,cheque electronico,76.2,76.2,2.5032851511169514,3
9445SZLCH,1,f,0,1,1,36,1,si,fibra optica,no,si,si,no,si,no,mes a mes,1,bank transfer automatic,97.35,3457.9,3.198094612352168,6
9445ZUEQE,0,m,0,1,1,27,1,si,fibra optica,no,si,no,si,no,no,mes a mes,1,credit card automatic,85.2,2151.6,2.7989487516425755,5
9447YPTBX,0,f,0,1,0,50,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,bank transfer automatic,19.85,943.1,0.6521024967148489,1
9448REEVD,1,m,0,1,0,1,1,no,dsl,no,no,no,no,no,no,mes a mes,0,credit card automatic,44.7,44.7,1.4684625492772667,2
9450TRJUU,0,m,0,0,0,35,1,si,fibra optica,no,no,no,no,si,no,mes a mes,0,cheque electronico,83.15,2848.45,2.7316031537450725,4
9451LPGOO,1,m,0,0,0,7,1,si,fibra optica,no,no,no,no,no,si,mes a mes,1,cheque electronico,86.8,620.35,2.8515111695137976,4
9451WLYRI,0,f,0,1,0,53,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,credit card automatic,19.05,990.45,0.6258212877792378,1
9453PATOS,0,f,0,1,0,72,1,no,dsl,si,si,si,si,si,si,dos anos,0,cheque enviado por correo,85.1,6155.4,2.7956636005256237,8
9456ETVCM,0,m,0,0,0,12,1,si,fibra optica,no,no,no,no,si,si,mes a mes,0,cheque electronico,94.55,1173.55,3.1061103810775292,5
9462MJUAW,1,m,0,0,0,4,1,si,dsl,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,50.4,206.6,1.6557161629434953,3
9465RWMXL,1,m,0,1,0,32,1,si,fibra optica,no,no,si,no,no,no,mes a mes,1,cheque electronico,78.9,2447.95,2.5919842312746386,4
9467ROOLM,0,f,0,0,0,25,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.05,461.3,0.6258212877792378,1
9469WEJBT,0,m,0,1,0,37,1,no,fibra optica,no,no,si,si,no,si,mes a mes,1,cheque electronico,90.35,3419.3,2.9681340341655713,5
9470RTWDV,0,m,0,1,1,26,1,si,dsl,no,no,si,si,si,si,un ano,1,credit card automatic,82.0,2083.1,2.6938239159001314,7
9470XCCEM,0,m,0,1,1,35,1,si,fibra optica,no,si,no,no,si,no,mes a mes,1,bank transfer automatic,89.65,3161.6,2.945137976346912,5
9470YFUYI,0,m,1,1,0,71,1,no,dsl,si,si,no,si,si,no,un ano,1,bank transfer automatic,71.0,5012.1,2.3324572930354797,6
9473CBZOP,0,f,0,0,0,28,1,si,dsl,si,no,si,no,no,no,un ano,0,cheque enviado por correo,59.0,1654.45,1.938239159001314,5
9474PHLYD,1,f,0,0,0,15,1,no,dsl,no,no,si,no,no,si,mes a mes,1,cheque electronico,59.45,892.65,1.9530223390275954,4
9475NNDGC,0,m,0,1,0,71,1,si,fibra optica,no,si,si,si,si,si,un ano,1,bank transfer automatic,113.15,7953.25,3.717148488830486,8
9477LGWQI,0,m,0,1,1,70,1,no,dsl,si,si,si,no,si,si,dos anos,1,credit card automatic,80.15,5600.15,2.633048620236531,7
9477UIFFV,0,m,0,0,0,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.3,20.3,0.6668856767411301,1
9479HYNYL,0,f,0,1,0,71,1,no,dsl,no,si,si,si,si,si,dos anos,1,credit card automatic,80.7,5705.05,2.6511169513797634,7
9480BQJEI,0,m,0,0,0,62,1,si,fibra optica,si,si,no,no,no,si,un ano,1,bank transfer automatic,92.3,5731.45,3.0321944809461234,6
9481IEBZY,0,m,1,1,0,72,1,si,fibra optica,si,si,si,si,si,si,mes a mes,1,credit card automatic,112.9,8061.5,3.708935611038108,9
9481SFCQY,0,f,0,0,1,14,1,no,dsl,no,no,si,no,si,no,mes a mes,1,credit card automatic,59.8,824.85,1.964520367936925,4
9481WHGWY,0,f,0,1,1,70,1,no,dsl,si,no,no,si,si,si,dos anos,0,credit card automatic,75.35,5437.75,2.4753613666228644,6
9483GCPWE,0,m,0,0,1,9,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,20.1,190.25,0.6603153745072273,1
9488FVZCC,0,f,0,1,1,72,1,si,dsl,si,si,si,si,no,si,dos anos,1,bank transfer automatic,79.5,5661.7,2.611695137976347,8
9488FYQAU,0,f,0,1,0,63,1,si,fibra optica,no,si,si,si,si,si,dos anos,1,bank transfer automatic,109.25,6841.4,3.5890275952693824,8
9488HGMJH,1,f,1,0,0,1,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,71.15,71.15,2.337385019710907,2
9489DEDVP,0,f,0,1,1,70,1,si,dsl,si,si,no,no,si,no,dos anos,1,credit card automatic,69.2,4872.35,2.273324572930355,6
9489JMTTN,0,f,0,1,1,72,1,si,dsl,si,si,si,si,si,si,dos anos,0,credit card automatic,89.75,6595.9,2.948423127463863,9
9489UTFKA,0,m,1,1,0,8,1,no,dsl,si,no,no,no,si,no,mes a mes,0,bank transfer automatic,60.9,551.95,2.0006570302233904,4
9490DFPMD,1,f,1,0,0,42,1,si,fibra optica,no,no,no,no,si,no,mes a mes,1,cheque electronico,84.65,3541.35,2.780880420499343,4
9492TOKRI,1,f,0,0,0,18,1,si,fibra optica,no,si,no,no,si,no,mes a mes,1,credit card automatic,90.0,1527.35,2.9566360052562417,5
9494BDNNC,0,m,0,1,0,66,1,si,fibra optica,no,si,si,no,no,si,un ano,0,cheque electronico,95.3,6273.4,3.130749014454665,6
9494MRNYX,0,m,0,0,0,10,1,si,fibra optica,no,no,no,no,no,no,mes a mes,0,cheque electronico,75.05,786.3,2.4655059132720103,3
9495REDIY,0,m,0,0,1,25,0,nst,dsl,si,no,no,no,si,no,un ano,1,credit card automatic,40.65,970.55,1.3354139290407359,3
9495SKLKD,0,m,0,1,1,45,1,si,fibra optica,no,si,si,no,no,si,mes a mes,1,bank transfer automatic,95.95,4456.65,3.152102496714849,6
9496IVVRP,0,f,0,1,1,11,1,no,dsl,si,no,no,no,no,no,mes a mes,0,bank transfer automatic,51.0,581.7,1.6754270696452036,3
9497QCMMS,1,m,1,0,0,1,1,si,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,93.55,93.55,3.0732588699080154,5
9498FIMXL,0,f,0,0,0,8,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,cheque enviado por correo,19.2,161.95,0.6307490144546649,1
9499EBKUR,0,m,0,0,0,72,1,si,dsl,si,no,si,si,si,si,dos anos,0,credit card automatic,84.3,5997.1,2.769382391590013,8
9499XPZXM,0,f,0,1,0,72,1,si,dsl,si,si,no,si,no,no,dos anos,0,bank transfer automatic,64.75,4804.75,2.1271353482260182,6
9500IWPXQ,0,f,0,1,1,61,1,si,dsl,si,si,si,si,no,si,un ano,1,cheque electronico,79.4,4820.55,2.6084099868593955,8
9500LTVBP,0,f,0,0,0,35,1,si,fibra optica,no,no,no,si,no,no,mes a mes,0,credit card automatic,80.05,2835.9,2.6297634691195793,4
9500WBGRP,0,m,0,0,0,69,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,19.1,1268.85,0.6274638633377135,1
9501UKKNL,0,m,0,0,0,59,0,nst,dsl,no,no,no,si,si,si,mes a mes,1,cheque electronico,51.7,3005.8,1.6984231274638633,4
9503XJUME,0,m,0,0,1,52,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,credit card automatic,19.65,928.4,0.645532194480946,1
9504DSHWM,0,m,0,0,0,20,1,si,dsl,si,no,no,si,no,no,mes a mes,0,bank transfer automatic,59.2,1191.2,1.944809461235217,5
9504YAZWB,0,f,0,0,0,53,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,20.25,1048.45,0.6652431011826544,1
9505SQFSW,0,f,0,1,1,3,0,nst,dsl,no,si,no,no,no,si,mes a mes,0,cheque enviado por correo,40.3,92.5,1.3239159001314058,3
9506UXUSK,0,m,0,0,0,13,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,70.15,931.75,2.304533508541393,2
9507EXLTT,1,f,0,1,0,1,1,no,fibra optica,no,no,no,no,si,no,mes a mes,1,bank transfer automatic,79.35,79.35,2.6067674113009196,3
9507HSMMZ,0,m,0,0,0,54,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,20.0,1149.65,0.657030223390276,1
9508ILZDG,0,f,1,0,0,34,1,si,fibra optica,no,si,no,si,si,no,mes a mes,1,cheque electronico,96.35,3190.25,3.165243101182654,6
9509MPYOD,0,f,0,0,0,35,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,20.75,700.45,0.6816688567674113,1
9512PHSMG,0,f,0,1,0,10,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,20.55,252.75,0.6750985545335085,1
9512UIBFX,1,m,0,1,1,18,1,no,fibra optica,no,no,si,no,si,si,mes a mes,0,cheque enviado por correo,95.15,1779.95,3.125821287779238,5
9513DXHDA,0,m,0,0,0,27,1,no,dsl,si,no,si,si,si,si,un ano,0,cheque electronico,81.7,2212.55,2.6839684625492772,7
9514JDSKI,1,m,1,1,0,1,0,nst,dsl,no,si,no,no,si,no,mes a mes,0,cheque electronico,40.2,40.2,1.3206307490144547,3
9518IMLHK,0,m,0,0,0,31,1,no,dsl,si,si,si,si,si,no,mes a mes,1,bank transfer automatic,72.45,2156.25,2.3800919842312744,7
9518RWHZL,1,f,0,0,0,64,1,si,fibra optica,no,no,si,no,si,si,un ano,1,credit card automatic,100.05,6254.2,3.286793692509855,6
9518XXBXE,0,m,1,1,0,10,1,no,fibra optica,si,no,no,no,no,no,mes a mes,0,cheque electronico,75.3,720.45,2.473718791064389,3
9522BNTHX,0,f,1,0,0,34,0,nst,dsl,no,si,si,no,si,si,mes a mes,1,cheque electronico,56.25,1765.95,1.847897503285151,5
9522ZSINC,0,m,0,0,0,13,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,cheque electronico,19.95,253.8,0.6553876478318003,1
9524EGPJC,1,f,0,0,0,18,1,si,fibra optica,no,no,no,si,no,si,mes a mes,1,cheque electronico,90.1,1612.75,2.9599211563731926,5
